Date,USDBRL,Dias
2022-08-19,5.1703,4781
2022-08-22,5.157,4782
2022-08-23,5.1052,4783
2022-08-24,5.1107,4784
2022-08-25,5.1098,4785
2022-08-26,5.0637,4786
2022-08-29,5.0291,4787
2022-08-30,5.122,4788
2022-08-31,5.1839,4789
2022-09-01,5.2424,4790
2022-09-02,5.1701,4791
2022-09-05,5.1532,4792
2022-09-06,5.2512,4793
2022-09-08,5.2152,4794
2022-09-09,5.1474,4795
2022-09-12,5.0921,4796
2022-09-13,5.1909,4797
2022-09-14,5.164,4798
2022-09-15,5.2472,4799
2022-09-16,5.2501,4800
2022-09-19,5.1691,4801
2022-09-20,5.1433,4802
2022-09-21,5.173,4803
2022-09-22,5.1168,4804
2022-09-23,5.2622,4805
2022-09-26,5.3905,4806
2022-09-27,5.3805,4807
2022-09-28,5.3746,4808
2022-09-29,5.4001,4809
2022-09-30,5.4155,4810
2022-10-03,5.1687,4811
2022-10-04,5.1778,4812
2022-10-05,5.1958,4813
2022-10-06,5.2224,4814
2022-10-07,5.2034,4815
2022-10-10,5.1908,4816
2022-10-11,5.3022,4817
2022-10-13,5.2631,4818
2022-10-14,5.3257,4819
2022-10-17,5.2826,4820
2022-10-18,5.2412,4821
2022-10-19,5.2721,4822
2022-10-20,5.2147,4823
2022-10-21,5.1631,4824
2022-10-24,5.3025,4825
2022-10-25,5.3175,4826
2022-10-26,5.3813,4827
2022-10-27,5.342,4828
2022-10-28,5.2954,4829
2022-10-31,5.1797,4830
2022-11-01,5.1468,4831
2022-11-03,5.1164,4832
2022-11-04,5.0592,4833
2022-11-07,5.1621,4834
2022-11-08,5.1479,4835
2022-11-09,5.1965,4836
2022-11-10,5.38,4837
2022-11-11,5.3264,4838
2022-11-14,5.3252,4839
2022-11-16,5.3925,4840
2022-11-17,5.4056,4841
2022-11-18,5.377,4842
2022-11-21,5.309,4843
2022-11-22,5.3637,4844
2022-11-23,5.3496,4845
2022-11-24,5.3122,4846
2022-11-25,5.3987,4847
2022-11-28,5.3657,4848
2022-11-29,5.2845,4849
2022-11-30,5.1906,4850
2022-12-01,5.1916,4851
2022-12-02,5.219,4852
2022-12-05,5.283,4853
2022-12-06,5.2379,4854
2022-12-07,5.2164,4855
2022-12-08,5.2169,4856
2022-12-09,5.2471,4857
2022-12-12,5.2924,4858
2022-12-13,5.3047,4859
2022-12-14,5.2899,4860
2022-12-15,5.3142,4861
2022-12-16,5.3073,4862
2022-12-19,5.2992,4863
2022-12-20,5.2033,4864
2022-12-21,5.2021,4865
2022-12-22,5.173,4866
2022-12-23,5.162,4867
2022-12-26,5.2199,4868
2022-12-27,5.2933,4869
2022-12-28,5.2633,4870
2022-12-29,5.2804,4871
2023-01-02,5.3597,4872
2023-01-03,5.4627,4873
2023-01-04,5.4316,4874
2023-01-05,5.3529,4875
2023-01-06,5.225,4876
2023-01-09,5.2585,4877
2023-01-10,5.2041,4878
2023-01-11,5.1647,4879
2023-01-12,5.101,4880
2023-01-13,5.1034,4881
2023-01-16,5.1527,4882
2023-01-17,5.1052,4883
2023-01-18,5.1815,4884
2023-01-19,5.1767,4885
2023-01-20,5.2071,4886
2023-01-23,5.1959,4887
2023-01-24,5.1423,4888
2023-01-25,5.0767,4889
2023-01-26,5.0702,4890
2023-01-27,5.1086,4891
2023-01-30,5.1214,4892
2023-01-31,5.0757,4893
2023-02-01,5.052,4894
2023-02-02,5.0436,4895
2023-02-03,5.1332,4896
2023-02-06,5.151,4897
2023-02-07,5.2048,4898
2023-02-08,5.2013,4899
2023-02-09,5.2752,4900
2023-02-10,5.2138,4901
2023-02-13,5.1697,4902
2023-02-14,5.188,4903
2023-02-15,5.2162,4904
2023-02-16,5.2198,4905
2023-02-17,5.1627,4906
2023-02-22,5.1593,4907
2023-02-23,5.1318,4908
2023-02-24,5.1997,4909
2023-02-27,5.2006,4910
2023-02-28,5.2364,4911
2023-03-01,5.1805,4912
2023-03-02,5.2118,4913
2023-03-03,5.1974,4914
2023-03-06,5.1587,4915
2023-03-07,5.1918,4916
2023-03-08,5.142,4917
2023-03-09,5.1651,4918
2023-03-10,5.2145,4919
2023-03-13,5.2469,4920
2023-03-14,5.2542,4921
2023-03-15,5.2889,4922
2023-03-16,5.2311,4923
2023-03-17,5.2787,4924
2023-03-20,5.2379,4925
2023-03-21,5.2431,4926
2023-03-22,5.2389,4927
2023-03-23,5.2993,4928
2023-03-24,5.2466,4929
2023-03-27,5.1992,4930
2023-03-28,5.1663,4931
2023-03-29,5.1359,4932
2023-03-30,5.0948,4933
2023-03-31,5.0631,4934
2023-04-03,5.0649,4935
2023-04-04,5.073,4936
2023-04-05,5.0346,4937
2023-04-06,5.0575,4938
2023-04-10,5.067,4939
2023-04-11,5.0068,4940
2023-04-12,4.9191,4941
2023-04-13,4.9275,4942
2023-04-14,4.9088,4943
2023-04-17,4.9426,4944
2023-04-18,4.986,4945
2023-04-19,5.076,4946
2023-04-20,5.0494,4947
2023-04-24,5.0346,4948
2023-04-25,5.0524,4949
2023-04-26,5.0457,4950
2023-04-27,4.9824,4951
2023-04-28,4.988,4952
2023-05-02,5.0409,4953
2023-05-03,4.9945,4954
2023-05-04,4.984,4955
2023-05-05,4.951,4956
2023-05-08,5.0097,4957
2023-05-09,4.9864,4958
2023-05-10,4.9446,4959
2023-05-11,4.9315,4960
2023-05-12,4.9214,4961
2023-05-15,4.8913,4962
2023-05-16,4.9409,4963
2023-05-17,4.9374,4964
2023-05-18,4.9653,4965
2023-05-19,4.9982,4966
2023-05-22,4.9678,4967
2023-05-23,4.9721,4968
2023-05-24,4.9604,4969
2023-05-25,5.0415,4970
2023-05-26,4.9947,4971
2023-05-29,5.0177,4972
2023-05-30,5.0376,4973
2023-05-31,5.0556,4974
2023-06-01,5.0138,4975
2023-06-02,4.9586,4976
2023-06-05,4.9331,4977
2023-06-06,4.9115,4978
2023-06-07,4.9263,4979
2023-06-09,4.8811,4980
2023-06-12,4.8654,4981
2023-06-13,4.8634,4982
2023-06-14,4.811,4983
2023-06-15,4.8137,4984
2023-06-16,4.8232,4985
2023-06-19,4.7776,4986
2023-06-20,4.7881,4987
2023-06-21,4.7638,4988
2023-06-22,4.7697,4989
2023-06-23,4.7849,4990
2023-06-26,4.7688,4991
2023-06-27,4.8125,4992
2023-06-28,4.8499,4993
2023-06-29,4.8564,4994
2023-06-30,4.7854,4995
2023-07-03,4.8104,4996
2023-07-04,4.8405,4997
2023-07-05,4.8498,4998
2023-07-06,4.9179,4999
2023-07-07,4.8719,5000
2023-07-10,4.8991,5001
2023-07-11,4.8538,5002
2023-07-12,4.8205,5003
2023-07-13,4.8018,5004
2023-07-14,4.7888,5005
2023-07-17,4.8092,5006
2023-07-18,4.8134,5007
2023-07-19,4.7921,5008
2023-07-20,4.7976,5009
2023-07-21,4.7824,5010
2023-07-24,4.7299,5011
2023-07-25,4.7537,5012
2023-07-26,4.7382,5013
2023-07-27,4.7436,5014
2023-07-28,4.7322,5015
2023-07-31,4.7259,5016
2023-08-01,4.7916,5017
2023-08-02,4.8104,5018
2023-08-03,4.9161,5019
2023-08-04,4.8756,5020
2023-08-07,4.899,5021
2023-08-08,4.8984,5022
2023-08-09,4.9042,5023
2023-08-10,4.8925,5024
2023-08-11,4.9078,5025
2023-08-14,4.9615,5026
2023-08-15,4.9837,5027
2023-08-16,4.9917,5028
2023-08-17,4.9766,5029
2023-08-18,4.9703,5030
2023-08-21,4.9786,5031
2023-08-22,4.9382,5032
2023-08-23,4.8576,5033
2023-08-24,4.8833,5034
2023-08-25,4.8744,5035
2023-08-28,4.8733,5036
2023-08-29,4.855,5037
2023-08-30,4.8885,5038
2023-08-31,4.955,5039
2023-09-01,4.9497,5040
2023-09-04,4.938,5041
2023-09-05,4.971,5042
2023-09-06,4.9787,5043
2023-09-08,4.9856,5044
2023-09-11,4.9309,5045
2023-09-12,4.9482,5046
2023-09-13,4.9163,5047
2023-09-14,4.8707,5048
2023-09-15,4.8647,5049
2023-09-18,4.8549,5050
2023-09-19,4.867,5051
2023-09-20,4.8798,5052
2023-09-21,4.9351,5053
2023-09-22,4.9367,5054
2023-09-25,4.9636,5055
2023-09-26,4.9906,5056
2023-09-27,5.0442,5057
2023-09-28,5.033,5058
2023-09-29,5.0341,5059
2023-10-02,5.0622,5060
2023-10-03,5.1677,5061
2023-10-04,5.1579,5062
2023-10-05,5.1724,5063
